danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_genre
0.482,0.531,3,-7.208,0,0.384,0.223,0,0.102,0.458,204.483,273307,rap
0.667,0.779,1,-5.918,1,0.0386,0.00102,0.0434,0.256,0.358,126,254286,edm
0.347,0.772,5,-4.359,0,0.0549,0.0597,0.0333,0.115,0.035,192.118,191412,edm
0.705,0.644,11,-7.049,0,0.0362,0.241,0,0.155,0.521,114.991,164870,latin
0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,297853,rock
0.8,0.717,0,-7.836,1,0.195,0.0645,0,0.39,0.472,80.014,182230,rap
0.258,0.752,8,-4.135,1,0.0306,0.0019,0,0.0851,0.275,139.529,251733,rock
0.865,0.924,1,-3.489,1,0.226,0.145,0.000044,0.383,0.557,97.523,277267,rap
0.669,0.514,8,-9.878,1,0.0745,0.417,0,0.197,0.557,67.006,168160,edm
0.794,0.434,10,-12.931,0,0.354,0.0138,0.000009,0.1,0.16,103.714,178533,latin
0.378,0.742,7,-10.002,1,0.0444,0.0257,0.000125,0.0659,0.765,163.721,270067,latin
0.778,0.578,9,-7.22,0,0.274,0.432,0,0.138,0.758,84.487,252747,rap
0.833,0.805,8,-5.507,0,0.0851,0.0523,0.00008,0.294,0.5,114.996,179040,pop
0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,188493,rap
0.797,0.667,1,-6.095,0,0.158,0.545,0,0.0357,0.621,76.51,254493,rap
0.843,0.437,10,-9.864,0,0.0681,0.0514,0,0.0837,0.565,123.959,159360,rap
0.337,0.993,3,-4.116,0,0.226,0.0236,0.000354,0.114,0.195,140.572,167053,rock
0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735,latin
0.781,0.77,0,-4.057,1,0.123,0.229,0.00214,0.164,0.845,170.05,231933,rap
0.788,0.447,1,-10.443,0,0.329,0.635,0,0.105,0.69,74.981,235200,rap
0.687,0.813,0,-4.663,1,0.0669,0.0454,0.00001,0.41,0.525,109.047,222385,edm
0.612,0.965,9,-3.064,0,0.0419,0.0032,0.000087,0.0754,0.698,126.004,161905,edm
0.649,0.82,4,-3.812,1,0.0558,0.121,0,0.0771,0.349,128.096,186094,edm
0.699,0.655,7,-5.179,1,0.0412,0.419,0,0.449,0.919,128.644,183760,rock
0.744,0.835,2,-3.356,1,0.156,0.0434,0,0.0911,0.736,173.95,189880,latin
0.529,0.995,1,-3.228,1,0.045,0.000969,0.537,0.351,0.235,128.021,178125,edm
0.519,0.963,2,-2.25,1,0.0323,0.000161,0.018,0.381,0.172,125.009,309011,pop
0.663,0.727,5,-5.606,1,0.372,0.00379,0.0113,0.734,0.34,126.173,257256,edm
0.552,0.934,2,-7.292,1,0.0554,0.0179,0.0704,0.221,0.301,139.986,209143,rap
0.577,0.844,7,-3.364,1,0.0406,0.00407,0.000006,0.499,0.283,115.066,183653,pop
0.787,0.722,7,-5.43,1,0.0395,0.0489,0,0.0956,0.52,127.952,218357,pop
0.914,0.394,8,-10.239,0,0.365,0.189,0.000168,0.0982,0.427,91.504,257747,rap
0.47,0.576,7,-8.687,1,0.0289,0.181,0.299,0.744,0.0878,104.523,244200,rock
0.846,0.773,5,-3.503,1,0.0473,0.0141,0.000022,0.204,0.586,124.008,200444,pop
0.634,0.979,2,-2.585,1,0.0471,0.00315,0.87,0.187,0.0377,128.021,251250,edm
0.456,0.776,9,-6.999,0,0.0348,0.0423,0.00975,0.148,0.223,174.261,358600,rock
0.604,0.823,5,-12.088,0,0.034,0.00119,0.351,0.988,0.54,130.518,321773,pop
0.346,0.828,10,-6.512,0,0.0388,0.00263,0.00003,0.893,0.252,131.297,368120,rock
0.58,0.624,9,-8.346,1,0.0784,0.0975,0,0.0411,0.639,139.72,151293,rock
0.687,0.719,10,-8.506,0,0.356,0.0535,0,0.139,0.722,78.85,220000,rap
0.806,0.787,11,-3.005,0,0.216,0.0438,0,0.0644,0.74,89.208,238200,rap
0.688,0.872,2,-4.651,1,0.282,0.029,0,0.571,0.562,76.983,249440,rap
0.634,0.804,9,-6.74,1,0.0329,0.00363,0.00499,0.347,0.719,147.335,250760,rock
0.4,0.941,1,-5.96,1,0.105,0.000095,0.000022,0.296,0.339,135.021,288097,rock
0.661,0.522,7,-13.05,0,0.0307,0.373,0.00058,0.0733,0.897,102.454,286573,rock
0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,281267,pop
0.707,0.811,1,-6.941,0,0.0648,0.0433,0.00735,0.118,0.249,127.933,172673,edm
0.722,0.821,1,-3.856,0,0.165,0.073,0,0.631,0.721,127.944,210293,pop
0.869,0.745,0,-4.092,1,0.0387,0.0944,0.125,0.0684,0.842,124.009,214908,edm
0.617,0.814,1,-4.817,1,0.0513,0.0062,0.546,0.141,0.0534,128.034,170625,edm
0.562,0.58,4,-5.515,1,0.025,0.117,0.00134,0.96,0.279,99.369,318693,rock
0.601,0.901,5,-8.414,0,0.0463,0.00912,0.256,0.264,0.934,77.742,201280,rap
0.905,0.514,0,-12.124,1,0.0686,0.00087,0.376,0.108,0.407,122.44,238107,pop
0.842,0.801,8,-4.167,0,0.228,0.157,0.000005,0.0642,0.617,95.881,212500,pop
0.744,0.831,0,-4.022,1,0.0507,0.00474,0.789,0.128,0.201,128.025,241245,edm
0.548,0.46,2,-8.262,1,0.0671,0.118,0,0.189,0.298,127.854,169599,rap
0.705,0.695,6,-4.616,1,0.0327,0.0697,0,0.234,0.678,106.031,172127,edm
0.692,0.724,7,-6.669,0,0.0294,0.0277,0.000861,0.0852,0.534,125.974,196516,latin
0.565,0.885,10,-4.999,0,0.0319,0.00862,0.168,0.71,0.524,128.044,154999,edm
0.783,0.898,11,-5.937,0,0.0449,0.0991,0.876,0.633,0.477,126.003,464000,edm
0.895,0.678,10,-8.935,0,0.0646,0.288,0,0.405,0.848,130.012,201718,latin
0.487,0.838,4,-6.153,1,0.0433,0.00343,0.000029,0.377,0.655,136.743,180347,rock
0.82,0.751,0,-7.336,1,0.0975,0.212,0.000386,0.107,0.601,124.979,131495,rap
0.654,0.614,7,-8.232,0,0.0932,0.0736,0.000014,0.108,0.203,97.983,199592,edm
0.593,0.484,11,-6.731,0,0.296,0.247,0,0.208,0.334,79.84,267833,rap
0.499,0.467,6,-6.744,1,0.0461,0.00593,0.000002,0.0361,0.637,76.76,219720,latin
0.309,0.831,1,-8.288,1,0.036,0.488,0.00304,0.286,0.934,181.145,288160,rock
0.48,0.582,6,-5.169,1,0.0254,0.124,0.000763,0.0876,0.219,79.986,260467,pop
0.634,0.762,0,-3.917,1,0.0393,0.0562,0.244,0.192,0.427,132.539,138053,rock
0.243,0.808,9,-11.592,1,0.0592,0.000013,0.0706,0.0981,0.225,169.361,291573,rock
0.611,0.853,2,-4.983,1,0.034,0.0219,0,0.671,0.376,135.558,243280,rock
0.699,0.295,5,-11.027,1,0.0272,0.688,0.000013,0.0991,0.361,105.003,248000,pop
0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,226093,rock
0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,latin
0.716,0.985,5,-1.693,0,0.052,0.000444,0.223,0.00946,0.637,128.003,286875,latin
0.21,0.346,4,-12.069,0,0.0299,0.252,0.336,0.247,0.22,79.026,265627,rock
0.624,0.674,2,-5.099,0,0.0483,0.0714,0.000001,0.153,0.464,179.936,183026,latin
0.798,0.722,4,-4.799,0,0.103,0.596,0,0.236,0.686,75.031,194194,rap
0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,pop
0.76,0.646,8,-5.048,0,0.433,0.233,0,0.0905,0.625,188.009,178534,rap
0.84,0.459,0,-6.558,1,0.147,0.104,0.000026,0.108,0.505,132.983,166000,pop
0.754,0.824,5,-2.453,0,0.039,0.0506,0.000008,0.108,0.613,116.978,194872,pop
0.662,0.81,9,-9.396,1,0.0316,0.0105,0.0733,0.166,0.455,120.01,216407,edm
0.572,0.718,0,-9.834,1,0.0315,0.026,0.0425,0.0901,0.659,93.971,191933,rock
0.8,0.723,2,-9.719,1,0.158,0.00228,0,0.26,0.651,111.593,300640,latin
0.853,0.769,1,-5.95,1,0.217,0.0502,0,0.304,0.694,136.045,211787,rap
0.798,0.735,9,-6.718,1,0.0724,0.00534,0.000003,0.118,0.0465,119.978,211500,edm
0.926,0.418,6,-8.154,1,0.0471,0.37,0.000078,0.158,0.335,128.003,166667,pop
0.543,0.307,2,-18.253,1,0.0414,0.334,0,0.044,0.649,168.169,258613,rock
0.401,0.833,1,-5.919,1,0.377,0.0922,0,0.193,0.318,142.631,274555,rap
0.532,0.664,2,-4.428,1,0.0304,0.000261,0,0.205,0.215,135.306,298267,rock
0.815,0.633,11,-4.99,0,0.0486,0.0744,0.000292,0.148,0.853,130.016,195853,edm
0.641,0.63,8,-6.393,1,0.0521,0.0372,0,0.4,0.415,79.955,241933,rap
0.48,0.923,9,-3.587,1,0.0571,0.0179,0.000802,0.288,0.592,137.61,290027,rock
0.668,0.492,9,-9.963,0,0.0338,0.173,0.166,0.219,0.318,109.99,169102,latin
0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,165618,pop
0.49,0.951,11,-3.888,1,0.0966,0.00888,0.00126,0.376,0.628,158.075,224960,rock
0.678,0.659,11,-5.364,0,0.319,0.0534,0,0.553,0.191,146.153,202235,rap
0.851,0.462,2,-5.463,1,0.163,0.00569,0.816,0.0446,0.185,128.032,223000,edm
0.792,0.904,10,-4.707,0,0.0818,0.0994,0,0.0908,0.651,95.011,184421,latin
0.649,0.679,2,-12.515,1,0.0316,0.464,0.00121,0.339,0.971,126.867,220573,rock
0.86,0.666,0,-5.957,1,0.0332,0.373,0,0.102,0.743,131.979,216533,latin
0.442,0.55,4,-7.453,0,0.0654,0.0877,0.000047,0.17,0.0944,134.646,245186,rap
0.418,0.837,6,-3.929,1,0.0449,0.17,0.0144,0.0798,0.331,127.99,200861,edm
0.487,0.937,2,-3.123,1,0.11,0.071,0,0.236,0.445,164.996,206507,pop
0.406,0.681,6,-5.201,1,0.0521,0.552,0,0.112,0.343,90.498,185500,edm
0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,173067,pop
0.719,0.387,10,-9.38,0,0.0643,0.891,0,0.114,0.17,135.064,234736,rap
0.739,0.523,9,-6.293,1,0.0692,0.0815,0,0.382,0.228,125.99,289627,rap
0.817,0.523,6,-10.134,1,0.0441,0.166,0,0.216,0.428,116.127,202241,rap
0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202,pop
0.812,0.784,2,-4.208,1,0.248,0.136,0,0.109,0.38,145.995,211644,rap
0.643,0.775,10,-4.622,0,0.184,0.126,0,0.142,0.503,193.747,160825,latin
0.699,0.609,1,-8.201,0,0.0479,0.0126,0.000003,0.0332,0.545,96.028,190000,edm
0.738,0.814,7,-4.414,0,0.0999,0.132,0.00001,0.126,0.483,119.041,225850,pop
0.302,0.979,8,-5.279,1,0.127,0.000223,0.326,0.104,0.194,159.968,246844,rock
0.777,0.627,7,-6.142,1,0.0792,0.356,0,0.0956,0.444,100.054,214480,pop
0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,199200,rock
0.756,0.928,6,-5.233,1,0.138,0.0762,0,0.106,0.858,128.075,193345,rap
0.684,0.847,11,-10.508,0,0.0455,0.0812,0.000007,0.261,0.843,127.425,211933,latin
0.829,0.713,4,-7.843,0,0.0478,0.00414,0.00614,0.0569,0.828,114.959,254609,edm
0.725,0.6,1,-7.852,0,0.423,0.0107,0,0.35,0.454,106.223,191533,rap
0.57,0.836,10,-4.414,0,0.0706,0.00334,0.000469,0.0909,0.712,127.917,157500,edm
0.88,0.751,7,-4.258,0,0.0874,0.177,0.000064,0.106,0.884,117.948,157606,latin
0.626,0.598,1,-7.15,1,0.0622,0.056,0,0.164,0.472,75.943,188341,pop
0.686,0.722,2,-5.4,1,0.256,0.108,0,0.494,0.515,94.006,205707,latin
0.754,0.824,5,-2.453,0,0.039,0.0506,0.000008,0.108,0.613,116.978,194872,pop
0.688,0.941,2,-8.525,0,0.0492,0.00246,0.694,0.41,0.107,123,206890,edm
0.859,0.833,7,-4.156,1,0.0611,0.0164,0.000221,0.236,0.754,95.036,209933,latin
0.679,0.769,7,-3.405,1,0.0365,0.487,0,0.292,0.657,121.055,202314,edm
0.671,0.859,4,-3.922,0,0.0833,0.0323,0,0.267,0.389,139.931,209355,pop
0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,pop
0.673,0.955,6,-2.807,0,0.0615,0.0748,0.741,0.351,0.302,128.014,193125,edm
0.57,0.993,7,-3.757,1,0.337,0.00628,0.00796,0.0876,0.405,87,171867,pop
0.263,0.734,8,-4.704,1,0.0303,0.00147,0,0.0865,0.26,141.004,251733,rock
0.766,0.869,2,-2.269,0,0.161,0.464,0,0.0605,0.611,94.077,207640,latin
0.886,0.512,10,-11.825,0,0.237,0.207,0,0.0991,0.454,93.997,308733,rap
0.813,0.787,8,-4.098,0,0.177,0.216,0,0.0602,0.451,130.065,199642,rap
0.472,0.617,4,-7.073,1,0.0459,0.272,0,0.267,0.266,120.479,220480,pop
0.722,0.922,4,-4.243,0,0.124,0.161,0.826,0.438,0.297,125.07,164160,edm
0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,edm
0.859,0.646,1,-7.971,1,0.11,0.0296,0.897,0.121,0.352,126.971,166299,edm
0.702,0.886,0,-3.443,1,0.0336,0.345,0.000003,0.0659,0.899,166.039,276581,latin
0.845,0.673,4,-5.513,0,0.064,0.0792,0.000015,0.0878,0.914,109.993,177761,pop
0.788,0.695,11,-6.492,0,0.0401,0.178,0.379,0.102,0.816,124.015,280706,edm
0.766,0.756,5,-5.861,1,0.132,0.213,0,0.349,0.716,94.027,230000,latin
0.686,0.722,2,-5.4,1,0.256,0.108,0,0.494,0.515,94.006,205707,latin
0.417,0.767,9,-3.31,1,0.194,0.0778,0,0.113,0.152,72.573,189600,edm
0.525,0.583,0,-6.891,1,0.0232,0.163,0.049,0.109,0.546,92.734,266467,rock
0.648,0.981,0,-2.235,1,0.168,0.00489,0.804,0.193,0.309,127.993,268359,edm
0.888,0.74,8,-5.363,1,0.238,0.00586,0,0.218,0.664,100.003,175711,rap
0.805,0.718,5,-5.07,0,0.164,0.201,0,0.0625,0.555,138.043,213920,rap
0.624,0.772,7,-4.687,0,0.165,0.178,0,0.11,0.589,172.014,222240,latin
0.571,0.865,8,-4.99,1,0.0397,0.0042,0.207,0.0906,0.177,150.017,166426,rap
0.879,0.414,9,-5.514,0,0.107,0.0483,0.000413,0.0808,0.721,139.992,161318,pop
0.599,0.858,1,-2.848,1,0.0794,0.0163,0,0.297,0.61,149.448,237040,rap
0.832,0.55,5,-7.026,0,0.0587,0.249,0.000008,0.182,0.881,154.064,152784,edm
0.784,0.883,5,-6.564,0,0.118,0.00604,0.204,0.36,0.778,126.013,217202,edm
0.757,0.781,3,-5.23,0,0.127,0.0355,0,0.0555,0.69,99.929,194550,latin
0.693,0.52,7,-17.197,1,0.0463,0.828,0.943,0.0878,0.325,120.028,76067,pop
0.688,0.437,0,-11.376,1,0.0296,0.224,0.000032,0.0662,0.557,80.173,275000,rock
0.735,0.844,1,-5.215,1,0.167,0.142,0,0.319,0.742,156.069,286427,rap
0.68,0.559,0,-5.545,1,0.129,0.172,0,0.318,0.137,202.006,194520,rap
0.45,0.859,2,-5.155,1,0.0516,0.000032,0.000202,0.182,0.463,95.778,235667,rock
0.654,0.732,1,-5.008,1,0.0573,0.473,0,0.114,0.507,130.056,216427,latin
0.735,0.744,0,-3.757,1,0.141,0.0203,0.000021,0.0941,0.622,94.075,209362,latin
0.86,0.668,4,-8.411,0,0.222,0.0985,0,0.117,0.792,95.312,248693,rap
0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.223,150.005,257987,rap
0.659,0.712,7,-5.61,0,0.0782,0.0729,0.00003,0.367,0.202,101.034,215786,pop
0.83,0.673,8,-6.179,0,0.0592,0.607,0.000222,0.679,0.815,112.994,195474,latin
0.425,0.752,5,-9.841,1,0.0382,0.0314,0.265,0.148,0.417,94.131,325200,pop
0.815,0.624,6,-6.096,0,0.449,0.389,0,0.0724,0.561,139.736,180152,rap
0.786,0.909,8,-6.059,0,0.0536,0.0198,0.000003,0.0839,0.162,124.026,204182,rap
0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,pop
0.527,0.633,6,-7.509,1,0.17,0.00956,0,0.624,0.301,91.129,243984,rap
0.715,0.556,11,-10.456,0,0.0323,0.00283,0.00221,0.186,0.119,106.97,213084,latin
0.679,0.753,6,-6.373,0,0.0988,0.0377,0,0.0785,0.61,80.014,207021,pop
0.83,0.652,1,-5.628,1,0.0475,0.000987,0,0.137,0.336,100.005,190868,rap
0.897,0.513,8,-9.653,1,0.389,0.521,0.000583,0.072,0.798,130.077,140856,rap
0.8,0.668,4,-5.047,0,0.27,0.108,0.000057,0.0694,0.503,129.999,169513,rap
0.62,0.881,1,-5.851,0,0.0372,0.0585,0.714,0.311,0.415,126.035,199904,pop
0.805,0.687,0,-8.755,0,0.0475,0.000444,0.874,0.0677,0.859,121.287,435097,edm
0.607,0.932,0,-5.58,0,0.0492,0.00584,0.78,0.129,0.427,134.995,190072,edm
0.504,0.821,8,-3.356,1,0.0598,0.275,0,0.0418,0.458,155.131,201799,pop
0.317,0.902,2,-9.366,1,0.0707,0.011,0.00137,0.331,0.406,156.337,53547,rock
0.42,0.89,7,-6.923,1,0.116,0.00469,0.0787,0.0869,0.382,132.969,230960,rock
0.516,0.68,0,-10.446,1,0.0482,0.000208,0.895,0.0636,0.0378,100.043,169170,rap
0.708,0.817,7,-6.689,1,0.0383,0.156,0,0.111,0.853,128.871,240720,latin
0.504,0.674,0,-5.824,0,0.0622,0.0247,0,0.0757,0.0991,76.847,203000,edm
0.872,0.905,6,-3.882,1,0.0773,0.00181,0.86,0.43,0.58,127.957,288893,edm
0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,185200,edm
0.787,0.727,0,-7.705,1,0.224,0.0124,0,0.157,0.936,173.025,227067,pop
0.621,0.653,7,-4.573,1,0.0523,0.0152,0,0.427,0.345,117.129,193856,pop
0.793,0.823,7,-6.39,1,0.0681,0.169,0.00104,0.0986,0.616,91.997,275360,latin
0.748,0.573,9,-9.907,1,0.0543,0.484,0.000003,0.0929,0.193,117.962,195875,rap
0.73,0.494,6,-9.404,0,0.0587,0.000099,0.863,0.111,0.136,127.996,379967,edm
0.706,0.855,10,-5.377,1,0.215,0.0911,0,0.347,0.293,107.184,201253,pop
0.564,0.764,7,-6.763,0,0.0319,0.0693,0.0157,0.133,0.103,160.058,192000,latin
0.816,0.755,10,-6.153,0,0.0402,0.357,0.000007,0.136,0.728,104.996,209680,latin
0.567,0.992,1,-2.687,1,0.273,0.000465,0.00646,0.213,0.0999,128.024,153784,edm
0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,202496,pop
0.861,0.63,7,-8.953,1,0.0518,0.109,0,0.0955,0.75,139.956,166000,rap
0.868,0.51,0,-5.792,0,0.352,0.469,0,0.108,0.497,134.193,232257,rap
0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,201547,edm
0.301,0.906,4,-4.854,1,0.0757,0.347,0.663,0.597,0.361,150.109,184756,pop
0.623,0.998,5,-1.436,1,0.0364,0.0342,0.853,0.862,0.679,127.988,269907,edm
0.408,0.48,9,-11.017,1,0.0266,0.155,0.000018,0.0877,0.19,156.344,294773,pop
0.784,0.78,10,-4.275,0,0.102,0.0492,0,0.118,0.722,124.953,204347,pop
0.685,0.891,11,-5.957,0,0.0662,0.224,0,0.229,0.954,78.993,226329,latin
0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,207320,latin
0.846,0.929,8,-4.38,1,0.0647,0.00031,0.89,0.0579,0.393,127.999,352505,latin
0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000,rock
0.769,0.867,0,-2.809,1,0.166,0.386,0,0.126,0.688,130.165,140212,rap
0.646,0.904,7,-5.871,1,0.0538,0.000565,0.745,0.0947,0.364,127.947,177209,edm
0.667,0.209,10,-13.383,0,0.0501,0.922,0.932,0.124,0.664,148.152,84371,rap
0.623,0.947,9,-3.934,1,0.103,0.00386,0.00575,0.582,0.684,146.318,211813,rock
0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,235493,latin
0.676,0.903,9,-5.856,1,0.0534,0.0333,0.000002,0.281,0.349,119.98,228000,latin
0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474,edm
0.72,0.817,11,-4.344,1,0.109,0.263,0,0.103,0.703,100.02,184500,latin
0.604,0.482,7,-11.862,1,0.0247,0.782,0.883,0.121,0.217,81.968,179250,pop
0.519,0.853,9,-6.534,1,0.0411,0.0461,0.00032,0.159,0.532,109.745,201760,rock
0.394,0.942,2,-4.192,0,0.134,0.000771,0.00746,0.772,0.488,182.095,260867,rock
0.627,0.938,2,-2.535,1,0.0384,0.00574,0.000006,0.0478,0.587,101.981,219388,edm
0.838,0.542,1,-6.884,0,0.0951,0.115,0.0075,0.374,0.239,87.094,366160,rap
0.8,0.876,1,-6.815,1,0.305,0.0268,0.506,0.301,0.449,132.675,345896,edm
0.705,0.718,6,-7.561,1,0.0429,0.00022,0.361,0.302,0.655,121.982,242133,latin
0.646,0.548,9,-8.879,0,0.0298,0.421,0,0.096,0.194,130.11,270000,rock
0.676,0.356,11,-11.41,1,0.0421,0.399,0.138,0.114,0.692,147.052,270681,pop
0.496,0.88,1,-2.242,0,0.0359,0.00151,0.000029,0.0592,0.148,140.009,297682,rock
0.577,0.676,8,-11.931,1,0.0295,0.000895,0.000002,0.0625,0.676,95.98,245267,rock
0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147,pop
0.584,0.655,0,-5.591,0,0.0871,0.394,0.00002,0.0944,0.539,98.008,247708,rap
0.756,0.697,7,-7.104,1,0.242,0.0109,0,0.0459,0.446,96.681,237160,rap
0.654,0.483,10,-8.072,1,0.175,0.978,0.838,0.29,0.785,139.956,126981,rap
0.744,0.88,4,-6.314,0,0.117,0.0817,0,0.101,0.566,97.017,218413,latin
0.534,0.852,7,-7.308,1,0.0354,0.000879,0.00506,0.0846,0.263,108.019,233877,pop
0.522,0.67,1,-8.511,1,0.0965,0.507,0.000005,0.179,0.469,160.034,163516,edm
0.491,0.607,4,-6.333,0,0.0668,0.0125,0.000002,0.289,0.166,176.112,189333,pop
0.543,0.954,11,-4.602,0,0.0812,0.00239,0.000009,0.105,0.448,128.019,186640,edm
0.732,0.934,8,-4.618,1,0.144,0.0774,0.00745,0.306,0.898,159.998,202040,pop
0.761,0.606,9,-4.686,1,0.0376,0.652,0,0.281,0.956,90.028,298451,latin
0.631,0.6,2,-7.912,1,0.0589,0.167,0.000063,0.101,0.525,76.015,197814,pop
0.452,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.591,145.056,153133,pop
0.773,0.836,9,-2.326,0,0.153,0.283,0.000021,0.0828,0.497,112.01,201271,latin
0.769,0.813,0,-5.9,0,0.143,0.429,0,0.0952,0.567,92.985,269187,pop
0.46,0.458,2,-7.912,1,0.031,0.576,0,0.0925,0.104,97.15,192907,pop
0.467,0.827,9,-6.858,1,0.0967,0.263,0.778,0.194,0.562,146.045,210187,rock
0.768,0.164,10,-16.452,1,0.0455,0.68,0.553,0.113,0.104,100,79736,latin
0.601,0.711,0,-10.698,1,0.106,0.136,0.00187,0.249,0.929,119.385,292680,rock
0.637,0.63,8,-5.638,0,0.0912,0.496,0,0.109,0.577,106.065,154827,rap
0.642,0.803,8,-3.663,1,0.0415,0.429,0.378,0.102,0.646,113.401,150483,latin
0.408,0.925,5,-4.88,1,0.0533,0.00877,0.000454,0.12,0.361,126.405,206187,rock
0.775,0.583,9,-13.29,0,0.0433,0.0187,0.0416,0.0263,0.647,125.084,249960,latin
0.701,0.772,8,-5.458,1,0.184,0.0515,0.000001,0.0959,0.801,187.971,226947,latin
0.81,0.763,8,-6.48,1,0.0711,0.247,0.000799,0.0548,0.848,118.011,215593,pop
0.588,0.697,3,-4.744,0,0.0372,0.186,0.000219,0.103,0.225,125.157,190417,pop
0.551,0.874,11,-4.559,0,0.0496,0.0427,0.00129,0.396,0.421,125.985,227115,edm
0.69,0.656,10,-4.752,0,0.0512,0.115,0,0.0893,0.808,95.939,164094,latin
0.587,0.885,1,-5.853,1,0.398,0.00287,0.0071,0.185,0.335,131.89,160000,edm
0.624,0.687,8,-6.96,0,0.0359,0.483,0,0.114,0.655,98.078,207267,latin
0.782,0.444,7,-14.699,0,0.0347,0.175,0.000018,0.0346,0.811,125.078,239067,rock
0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,122067,rock
0.55,0.926,9,-5.343,1,0.0535,0.21,0.000205,0.567,0.414,109.797,193760,rock
0.447,0.37,10,-11.879,0,0.0346,0.000541,0.693,0.131,0.0381,64.053,127500,edm
0.701,0.719,10,-13.973,0,0.0402,0.0983,0.781,0.311,0.159,107.997,330000,edm
0.231,0.43,1,-11.601,1,0.0301,0.448,0.00141,0.229,0.155,104.668,273200,rock
0.763,0.84,8,-3.704,1,0.0929,0.0346,0,0.0601,0.748,92.477,287547,rap
0.764,0.943,8,-4.047,1,0.0711,0.00784,0.104,0.0699,0.207,129.961,208635,edm
0.646,0.715,9,-7.118,0,0.0562,0.0521,0.00443,0.269,0.387,111.998,233571,pop
0.709,0.699,10,-11.905,0,0.0466,0.0291,0.295,0.0673,0.592,125.377,223733,rock
0.614,0.399,11,-9.719,1,0.0237,0.235,0,0.0901,0.352,80.091,241000,rock
0.652,0.971,9,-5.169,1,0.0633,0.0139,0.136,0.0509,0.359,124.955,204125,edm
0.677,0.252,7,-17.794,1,0.555,0.819,0.000002,0.234,0.441,91.484,413000,rap
0.677,0.62,5,-5.174,1,0.177,0.246,0,0.0987,0.66,99.811,177653,latin
0.645,0.833,11,-4.887,0,0.0532,0.0104,0.000016,0.124,0.177,125.015,237990,edm
0.56,0.364,9,-9.338,0,0.0959,0.377,0.874,0.0869,0.408,68.457,137143,rap
0.917,0.649,2,-7.972,1,0.0419,0.131,0.00115,0.0536,0.752,117.626,231000,rock
0.741,0.786,1,-4.163,0,0.0489,0.101,0,0.184,0.694,93.983,213707,latin
0.414,0.946,11,-2.176,1,0.0921,0.00113,0,0.46,0.699,168.987,194507,rock
0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,pop
0.753,0.876,7,-5.856,0,0.0717,0.476,0.00488,0.117,0.205,124.002,199355,edm
0.535,0.906,6,-4.699,0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671,edm
0.829,0.688,2,-7.955,1,0.0473,0.00257,0.101,0.303,0.273,126.011,190000,edm
0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,latin
0.59,0.857,10,-1.986,0,0.0553,0.289,0.000004,0.0414,0.976,135.29,227396,latin
0.74,0.595,1,-9.082,1,0.0623,0.486,0,0.163,0.316,131.96,187273,rap
0.662,0.746,5,-3.416,0,0.249,0.189,0,0.27,0.655,179.695,241573,latin
0.744,0.725,11,-6.055,1,0.0303,0.018,0.000009,0.212,0.904,118.034,167859,edm
